code_departement;code_region;annee;nombre;taux_pour_mille_habitants;population_insee;population_insee_par_annee;logement_insee;logement_insee_par_annee;libelle_du_departement;inscrits;abstentions;votants;blancs;nuls;pourcentage_absention;pourcentage_votant_departement;pourcentage_blanc;pourcentage_nuls;nb_voix;pourcentage_voix;sexe;nom
77;11;2017;6159;10.06;1403997;2017;612076;2017;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;165208;18.37;0;1
91;11;2020;1216;0.93;1306118;2020;577712;2020;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;167310;20.93;0;5
93;11;2017;3400;2.09;1623111;2017;671680;2017;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;19352;2.44;0;7
78;11;2021;1800;1.24;1456365;2021;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;3963;0.41;0;9
75;11;2021;107992;50.63;2133111;2021;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;58429;4.27;1;3
91;11;2016;2253;1.75;1287330;2016;550895;2016;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;7944;0.99;1;6
95;11;2022;1642;1.29;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;37564;5.12;0;4
95;11;2021;10228;8.14;1256607;2021;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;175666;23.95;0;5
78;11;2021;1800;1.24;1456365;2021;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;101398;10.55;1;3
92;11;2023;4218;2.56;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;64812;6.5;1;3
92;11;2020;4427;5.43;1626213;2020;815765;2020;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;10518;1.05;1;6
95;11;2018;12004;9.69;1238581;2018;510302;2018;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;3352;0.46;0;9
78;11;2021;95;0.07;1456365;2021;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;40470;4.21;0;7
78;11;2018;11158;7.74;1441398;2018;643946;2018;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;3963;0.41;0;9
93;11;2019;7131;10.38;1644903;2019;687238;2019;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;3663;0.46;0;9
92;11;2024;89;0.05;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;64812;6.5;1;3
95;11;2020;1386;1.11;1251804;2020;523106;2020;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;37564;5.12;0;4
93;11;2016;29;0.02;1606660;2016;662466;2016;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;64543;8.13;1;3
77;11;2018;5114;3.62;1412516;2018;619784;2018;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;36828;4.1;1;8
77;11;2023;18;0.01;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;15042;1.67;0;10
93;11;2017;9237;5.69;1623111;2017;671680;2017;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
95;11;2024;4387;3.45;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;3352;0.46;0;9
92;11;2018;4004;2.47;1619120;2018;801737;2018;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;62761;6.29;0;4
95;11;2021;82;0.07;1256607;2021;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;138166;18.84;0;1
94;11;2019;5742;4.08;1407124;2019;647289;2019;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;9359;1.18;0;10
93;11;2018;2076;1.27;1632677;2018;679663;2018;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;266632;33.58;0;5
91;11;2018;12;0.01;1296641;2018;564587;2018;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;13480;1.69;0;0
91;11;2022;4089;3.09;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;13480;1.69;0;0
77;11;2023;3067;2.11;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;15042;1.67;0;10
94;11;2024;2741;1.93;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;9359;1.18;0;10
92;11;2019;4411;2.72;1624357;2019;807711;2019;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;62231;6.24;1;8
75;11;2021;22017;10.32;2133111;2021;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;69564;5.08;1;8
93;11;2019;18362;11.16;1644903;2019;687238;2019;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;17481;2.2;1;8
93;11;2017;9237;5.69;1623111;2017;671680;2017;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;17481;2.2;1;8
91;11;2022;178;0.13;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;39284;4.91;0;4
95;11;2023;7621;6.0;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;26403;3.6;1;8
95;11;2020;1386;1.11;1251804;2020;523106;2020;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;26403;3.6;1;8
93;11;2018;7755;11.41;1632677;2018;679663;2018;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
78;11;2017;2575;1.79;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;9046;0.94;1;6
95;11;2021;10228;8.14;1256607;2021;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;91081;12.42;1;3
75;11;2019;160;0.07;2165423;2019;1389375;2019;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;9591;0.7;0;10
77;11;2021;3576;2.49;1438100;2021;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;15042;1.67;0;10
92;11;2022;4506;2.74;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;10518;1.05;1;6
78;11;2020;58;0.04;1449723;2020;654741;2020;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;246062;25.6;0;1
92;11;2022;4506;2.74;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;13170;1.32;0;0
77;11;2021;10312;7.17;1438100;2021;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;36828;4.1;1;8
93;11;2021;5458;3.27;1668670;2021;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;11642;1.47;0;0
92;11;2021;19950;12.2;1635291;2021;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;64812;6.5;1;3
75;11;2023;9809;4.64;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;5732;0.42;0;9
93;11;2023;4213;2.51;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6805;0.86;0;2
92;11;2020;12;0.01;1626213;2020;815765;2020;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;287494;28.82;0;1
92;11;2021;1807;1.11;1635291;2021;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;62231;6.24;1;8
78;11;2018;711;0.49;1441398;2018;643946;2018;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13097;1.36;0;10
91;11;2022;4314;3.26;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;15203;1.9;0;10
91;11;2022;21;0.02;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;164503;20.58;0;1
77;11;2019;1478;1.04;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;4600;0.51;0;9
78;11;2024;118;0.08;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;11721;1.22;0;0
93;11;2023;4213;2.51;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;110118;13.87;0;1
77;11;2019;26;0.02;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;165208;18.37;0;1
95;11;2024;7110;5.59;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;10060;1.37;0;0
95;11;2021;10787;8.58;1256607;2021;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;20710;2.82;0;7
78;11;2018;11158;7.74;1441398;2018;643946;2018;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;9046;0.94;1;6
94;11;2023;11589;8.16;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;43430;5.46;0;4
93;11;2024;198;0.12;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;266632;33.58;0;5
95;11;2024;7110;5.59;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;8996;1.23;0;10
94;11;2020;4326;3.07;1407972;2020;654340;2020;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;31904;4.01;0;7
77;11;2019;9921;6.98;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;47893;5.33;0;4
93;11;2020;1885;1.14;1655422;2020;696152;2020;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
78;11;2022;799;0.54;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;64407;6.7;0;4
91;11;2024;4033;6.86;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;33046;4.13;1;8
91;11;2017;2029;1.57;1296130;2017;558684;2017;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;29562;3.7;0;7
75;11;2022;35;0.02;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;86088;6.29;0;4
77;11;2019;806;0.57;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;7853;0.87;1;6
93;11;2018;5219;3.2;1632677;2018;679663;2018;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;19352;2.44;0;7
92;11;2024;2434;1.48;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;287494;28.82;0;1
78;11;2024;9839;6.69;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;3963;0.41;0;9
95;11;2017;5490;4.47;1228618;2017;504100;2017;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;138166;18.84;0;1
95;11;2022;159;0.13;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;6094;0.83;1;6
95;11;2016;328;0.27;1221923;2016;497749;2016;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;6094;0.83;1;6
75;11;2020;22426;10.45;2145906;2020;1393800;2020;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;80268;5.87;0;7
92;11;2020;1162;0.71;1626213;2020;815765;2020;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;47103;4.72;0;7
77;11;2023;2401;1.65;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;12843;1.43;0;0
95;11;2017;54;0.04;1228618;2017;504100;2017;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;175666;23.95;0;5
78;11;2018;1955;1.36;1441398;2018;643946;2018;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;3963;0.41;0;9
95;11;2024;6951;5.47;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;8996;1.23;0;10
94;11;2024;10487;7.39;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;9359;1.18;0;10
95;11;2020;901;0.72;1251804;2020;523106;2020;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;175666;23.95;0;5
95;11;2022;1642;1.29;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;138166;18.84;0;1
95;11;2017;7;0.01;1228618;2017;504100;2017;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;9101;1.24;0;2
92;11;2024;2434;1.48;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;64812;6.5;1;3
95;11;2019;4621;3.7;1249674;2019;517063;2019;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;175666;23.95;0;5
78;11;2024;2087;1.42;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;101398;10.55;1;3
94;11;2023;4703;7.1;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;8944;1.12;0;2
94;11;2018;2333;1.67;1396913;2018;640016;2018;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;3730;0.47;0;9
94;11;2024;4112;2.9;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;8276;1.04;1;6
95;11;2018;230;0.19;1238581;2018;510302;2018;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;3352;0.46;0;9
78;11;2019;2876;1.99;1448207;2019;649383;2019;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;3963;0.41;0;9
91;11;2018;4488;3.46;1296641;2018;564587;2018;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;39284;4.91;0;4
95;11;2024;19;0.01;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;3352;0.46;0;9
91;11;2016;4698;3.65;1287330;2016;550895;2016;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;4306;0.54;0;9
91;11;2020;85;0.07;1306118;2020;577712;2020;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;33046;4.13;1;8
77;11;2024;872;0.6;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;26718;2.97;0;7
91;11;2017;9620;7.42;1296130;2017;558684;2017;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;33046;4.13;1;8
78;11;2017;10367;7.21;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;61296;6.38;1;8
75;11;2018;8566;3.94;2175601;2018;1386846;2018;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;12139;0.89;0;2
95;11;2019;12973;10.38;1249674;2019;517063;2019;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;138166;18.84;0;1
93;11;2022;12205;7.26;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;64543;8.13;1;3
92;11;2024;4864;5.9;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;11260;1.13;0;2
94;11;2022;16;0.01;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;8944;1.12;0;2
91;11;2016;20;0.02;1287330;2016;550895;2016;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;15203;1.9;0;10
92;11;2019;1702;1.05;1624357;2019;807711;2019;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;11260;1.13;0;2
92;11;2018;1289;0.8;1619120;2018;801737;2018;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;10518;1.05;1;6
91;11;2017;2386;1.84;1296130;2017;558684;2017;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;33046;4.13;1;8
94;11;2023;2245;1.58;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;32522;4.09;1;8
95;11;2023;99;0.08;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;8996;1.23;0;10
92;11;2022;2471;1.5;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;287494;28.82;0;1
92;11;2020;2316;1.42;1626213;2020;815765;2020;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;62231;6.24;1;8
94;11;2024;2956;2.08;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;8276;1.04;1;6
78;11;2019;833;0.58;1448207;2019;649383;2019;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;246062;25.6;0;1
95;11;2024;100;0.08;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;37564;5.12;0;4
91;11;2017;9620;7.42;1296130;2017;558684;2017;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;29562;3.7;0;7
95;11;2021;23;0.02;1256607;2021;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;6094;0.83;1;6
93;11;2023;10982;6.53;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6805;0.86;0;2
78;11;2023;739;0.5;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;168585;17.54;0;5
92;11;2023;88;0.05;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;287494;28.82;0;1
77;11;2021;2278;1.58;1438100;2021;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;47893;5.33;0;4
93;11;2017;6555;4.04;1623111;2017;671680;2017;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;3663;0.46;0;9
92;11;2024;6374;3.87;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;64812;6.5;1;3
77;11;2018;12340;8.74;1412516;2018;619784;2018;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;15042;1.67;0;10
93;11;2023;10244;6.09;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;27969;3.52;0;4
95;11;2024;7110;5.59;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;26403;3.6;1;8
94;11;2019;2158;1.53;1407124;2019;647289;2019;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;43430;5.46;0;4
91;11;2017;4200;3.24;1296130;2017;558684;2017;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;164503;20.58;0;1
93;11;2024;16038;9.54;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;5890;0.74;1;6
75;11;2017;10916;4.99;2187526;2017;1382779;2017;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;58429;4.27;1;3
91;11;2024;1110;0.84;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;7944;0.99;1;6
93;11;2018;6118;3.75;1632677;2018;679663;2018;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
93;11;2022;5463;3.25;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;5890;0.74;1;6
93;11;2023;5636;3.35;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;5890;0.74;1;6
77;11;2017;2927;2.08;1403997;2017;612076;2017;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;15042;1.67;0;10
93;11;2018;6118;3.75;1632677;2018;679663;2018;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;110118;13.87;0;1
94;11;2024;7161;5.04;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;32522;4.09;1;8
94;11;2016;2571;1.87;1378151;2016;626297;2016;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;69599;8.74;1;3
78;11;2019;1929;1.33;1448207;2019;649383;2019;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;40470;4.21;0;7
